status;price;bed;bath;acre_lot;city;state;zip_code;house_size;sold_date
for_sale;259900;3;3;;San Juan;Puerto Rico;912;2077;
for_sale;6995000;3;4;;San Juan;Puerto Rico;907;5400;
for_sale;148900;3;2;0.06;San Juan;Puerto Rico;926;1655;
for_sale;195000;7;5;0.1;Bayamon;Puerto Rico;959;2500;
for_sale;147000;3;2;;San Juan;Puerto Rico;926;1250;
for_sale;180000;3;2;;San Juan;Puerto Rico;915;1106;
for_sale;2875000;3;3;;San Juan;Puerto Rico;907;4000;
for_sale;300000;;;5.05;Cayey;Puerto Rico;736;;
for_sale;299900;5;3;0.12;San Juan;Puerto Rico;926;2792;
for_sale;1390000;4;3;0.25;Guaynabo;Puerto Rico;966;3346;
for_sale;40000;;;0.57;Fajardo;Puerto Rico;738;;
for_sale;200000;;;3.77;Fajardo;Puerto Rico;738;;
for_sale;125000;2;1;0.38;Bayamon;Puerto Rico;956;2704;
for_sale;129900;3;3;0.08;Toa Baja;Puerto Rico;949;2000;
for_sale;40950;3;1;0.05;San Juan;Puerto Rico;923;550;
for_sale;115000;2;1;;Guaynabo;Puerto Rico;921;1800;
for_sale;191000;4;3;0.09;Gurabo;Puerto Rico;778;19000;
for_sale;113000;3;2;0.07;Juncos;Puerto Rico;777;895;
for_sale;118000;3;2;;Gurabo;Puerto Rico;778;1147;
for_sale;111000;3;1;0.07;Juncos;Puerto Rico;791;850;
for_sale;59900;3;1;;San Juan;Puerto Rico;924;906;
for_sale;299000;3;2;0.12;Caguas;Puerto Rico;727;2000;
for_sale;180000;3;2;0.1;San Juan;Puerto Rico;921;1700;
for_sale;120000;3;2;;Gurabo;Puerto Rico;778;1035;
for_sale;195000;3;1;0.29;San Juan;Puerto Rico;918;3530;
for_sale;224900;5;3;0.09;Guaynabo;Puerto Rico;969;1559;
for_sale;225000;3;2;;Bayamon;Puerto Rico;961;2164;
for_sale;295000;6;6;0.05;San Juan;Puerto Rico;909;2000;
for_sale;159000;3;2;0.09;Bayamon;Puerto Rico;961;964;
for_sale;390000;6;3;2.54;Cidra;Puerto Rico;739;3442;
for_sale;111000;3;2;0.08;Caguas;Puerto Rico;725;902;
for_sale;60000;;;0.61;San Juan;Puerto Rico;926;;
for_sale;269000;8;4;0.08;Toa Baja;Puerto Rico;949;3000;
for_sale;975000;1;2;;San Juan;Puerto Rico;907;1074;
for_sale;105000;1;1;;San Juan;Puerto Rico;917;527;
for_sale;180000;3;2;0.15;San Juan;Puerto Rico;926;1100;
for_sale;560000;;;0.13;Guaynabo;Puerto Rico;;2000;
for_sale;550000;4;2;0.23;Trujillo Alto;Puerto Rico;976;2068;
for_sale;215000;4;2;0.05;San Juan;Puerto Rico;926;2100;
for_sale;3200000;5;3;0.05;San Juan;Puerto Rico;901;2700;
for_sale;225000;3;2;0.13;San Juan;Puerto Rico;926;1528;
for_sale;712000;4;4;;Guaynabo;Puerto Rico;966;2341;
for_sale;105000;2;2;0.26;Trujillo Alto;Puerto Rico;976;2770;
for_sale;83000;5;2;0.22;San Juan;Puerto Rico;924;1664;
for_sale;185000;6;2;0.09;Guaynabo;Puerto Rico;969;1440;
for_sale;99000;2;2;;San Juan;Puerto Rico;925;900;
for_sale;275000;5;3;1.22;Carolina;Puerto Rico;987;3872;
for_sale;130000;3;2;0.07;Bayamon;Puerto Rico;958;871;
for_sale;216000;3;3;0.11;Bayamon;Puerto Rico;957;1341;
for_sale;135000;3;2;;Trujillo Alto;Puerto Rico;976;979;
for_sale;113000;3;1;0.08;Bayamon;Puerto Rico;959;900;
for_sale;249000;4;4;0.08;Toa Baja;Puerto Rico;949;2800;
for_sale;150000;3;2;;Bayamon;Puerto Rico;959;1195;
for_sale;90000;;;0.97;Juana Diaz;Puerto Rico;795;;
for_sale;383500;5;7;0.53;San Juan;Puerto Rico;926;4111;
for_sale;225000;4;4;0.13;Salinas;Puerto Rico;751;1500;
for_sale;177000;3;2;;Cayey;Puerto Rico;736;2109;
for_sale;500000;9;3;0.16;Guaynabo;Puerto Rico;966;2674;
for_sale;188000;3;3;;San Juan;Puerto Rico;926;1602;
for_sale;1450000;3;2;;San Juan;Puerto Rico;909;1769;
for_sale;585000;4;3;0.22;San Juan;Puerto Rico;926;2780;
for_sale;545000;3;2;0.23;Guaynabo;Puerto Rico;971;3385;
for_sale;875000;5;4;0.08;San Juan;Puerto Rico;907;1898;
for_sale;245000;3;2;;San Juan;Puerto Rico;926;1250;
for_sale;396000;;6;0.11;San Juan;Puerto Rico;926;5482;
for_sale;1260000;2;2;;San Juan;Puerto Rico;911;1914;
for_sale;1200000;4;4;0.26;San Juan;Puerto Rico;926;3600;
for_sale;690000;3;2;;San Juan;Puerto Rico;907;1500;
for_sale;223000;4;2;0.11;San Juan;Puerto Rico;926;1623;
for_sale;975000;4;3;0.3;San Juan;Puerto Rico;926;2900;
for_sale;178000;4;2;0.08;Bayamon;Puerto Rico;957;2000;
for_sale;75000;3;1;;San Juan;Puerto Rico;924;921;
for_sale;145000;3;2;0.08;San Juan;Puerto Rico;924;3670;
for_sale;385000;7;4;0.29;Guaynabo;Puerto Rico;966;3900;
for_sale;100000;3;1;;Carolina;Puerto Rico;987;934;
for_sale;160000;3;2;;Carolina;Puerto Rico;987;1350;
for_sale;170000;3;2;0.1;Bayamon;Puerto Rico;956;1100;
for_sale;140000;3;1;0.06;San Juan;Puerto Rico;921;880;
for_sale;77000;3;1;;San Juan;Puerto Rico;925;805;
for_sale;85000;3;1;;San Juan;Puerto Rico;961;517;
for_sale;360000;4;3;0.1;Trujillo Alto;Puerto Rico;976;2984;
for_sale;90000;3;1;0.16;Cayey;Puerto Rico;737;800;
for_sale;3300000;3;3;;San Juan;Puerto Rico;907;2497;
for_sale;249000;1;1;;San Juan;Puerto Rico;901;480;
for_sale;145000;2;1;;San Juan;Puerto Rico;921;1053;
for_sale;275000;8;6;0.06;San Juan;Puerto Rico;913;1800;
for_sale;350000;;1;;San Juan;Puerto Rico;907;508;
for_sale;50000;3;1;;San Juan;Puerto Rico;926;666;
for_sale;189900;2;3;0.15;San Juan;Puerto Rico;926;2000;
for_sale;229000;3;2;;San Juan;Puerto Rico;926;1500;
for_sale;395000;3;2;0.15;San Juan;Puerto Rico;926;2000;
for_sale;390000;3;2;0.24;San Juan;Puerto Rico;926;1779;
for_sale;525000;4;2;;San Juan;Puerto Rico;918;2733;
for_sale;525000;4;2;0.12;Guaynabo;Puerto Rico;969;1824;
for_sale;1050000;3;3;;San Juan;Puerto Rico;907;2900;
for_sale;180000;;;1.21;San Juan;Puerto Rico;926;;
for_sale;250000;3;2;0.11;San Juan;Puerto Rico;926;1476;
for_sale;620000;4;3;0.06;San Juan;Puerto Rico;907;2628;
for_sale;89000;4;2;0.08;Guaynabo;Puerto Rico;965;1072;
for_sale;59850;3;1;0.06;San Juan;Puerto Rico;924;692;
for_sale;135000;3;2;;Bayamon;Puerto Rico;961;1224;
for_sale;95000;3;2;;Bayamon;Puerto Rico;961;1129;
for_sale;95000;3;2;0.08;Bayamon;Puerto Rico;956;1050;
for_sale;155000;3;2;;Trujillo Alto;Puerto Rico;976;1380;
for_sale;75000;3;2;;Juana Diaz;Puerto Rico;795;1000;
for_sale;370000;4;3;0.14;Guaynabo;Puerto Rico;966;2132;
for_sale;990000;2;2;;San Juan;Puerto Rico;909;2169;
for_sale;230000;7;5;0.12;San Juan;Puerto Rico;917;2395;
for_sale;135000;2;2;;San Juan;Puerto Rico;926;909;
for_sale;499000;4;2;0.07;San Juan;Puerto Rico;926;2027;
for_sale;450000;6;5;0.22;Guaynabo;Puerto Rico;969;2830;
for_sale;1685000;2;3;0.05;Santurce;Puerto Rico;907;1924;
for_sale;175000;2;1;;Guaynabo;Puerto Rico;921;1000;
for_sale;425000;5;6;0.11;San Juan;Puerto Rico;907;3253;
for_sale;879000;3;2;;San Juan;Puerto Rico;909;1345;
for_sale;799900;4;4;0.19;San Juan;Puerto Rico;926;3089;
for_sale;660000;;;0.05;San Juan;Puerto Rico;915;6900;
for_sale;1250000;5;3;0.1;San Juan;Puerto Rico;911;2391;
for_sale;24900;;;0.32;Toa Baja;Puerto Rico;949;;
for_sale;1150000;2;2;;San Juan;Puerto Rico;907;1930;
for_sale;600000;2;1;;San Juan;Puerto Rico;907;1147;
for_sale;125000;;;0.6;Cidra;Puerto Rico;739;;
for_sale;229900;3;2;0.08;Toa Baja;Puerto Rico;949;1900;
for_sale;285000;5;3;340;Catano;Puerto Rico;962;2300;
for_sale;420000;4;2;0.07;Toa Baja;Puerto Rico;949;2400;
for_sale;4250000;3;4;;Old San Juan;Puerto Rico;901;3900;
for_sale;359000;1;1;;San Juan;Puerto Rico;909;718;
for_sale;3950000;3;3;;San Juan;Puerto Rico;901;3900;
for_sale;317000;2;1;;San Juan;Puerto Rico;907;702;
for_sale;450000;1;1;;San Juan;Puerto Rico;907;812;
for_sale;2975000;4;3;;San Juan;Puerto Rico;907;3000;
for_sale;2500000;;6;;San Juan;Puerto Rico;907;5530;
for_sale;68500;3;2;0.89;Guayama;Puerto Rico;784;1416;
for_sale;59900;6;2;0.25;Cayey;Puerto Rico;736;1053;
for_sale;68500;2;1;0.09;Guayama;Puerto Rico;784;1344;
for_sale;83500;4;2;0.1;Guayama;Puerto Rico;784;1029;
for_sale;57900;6;2;0.04;Guayama;Puerto Rico;784;1500;
for_sale;80000;3;1;0.03;San Lorenzo;Puerto Rico;754;1379;
for_sale;73000;3;1;0.08;Patillas;Puerto Rico;723;800;
for_sale;135000;5;3;0.48;San Lorenzo;Puerto Rico;754;1945;
for_sale;95000;4;1;0.25;Yabucoa;Puerto Rico;767;1120;
for_sale;65000;4;2;0.02;Patillas;Puerto Rico;723;;
for_sale;199000;2;1;0.77;Guayama;Puerto Rico;974;1400;
for_sale;1250000;1;1;25.94;Cayey;Puerto Rico;736;3000;
for_sale;76600;3;1;0.06;San Juan;Puerto Rico;921;730;
for_sale;115000;4;1;0.1;Guaynabo;Puerto Rico;969;1200;
for_sale;145000;3;2;0.08;Bayamon;Puerto Rico;956;2555;
for_sale;117000;3;2;0.03;Toa Baja;Puerto Rico;949;;
for_sale;100000;2;1;;San Juan;Puerto Rico;923;845;
for_sale;115000;3;1;0.44;Toa Alta;Puerto Rico;954;1332;
for_sale;100000;5;3;0.04;Bayamon;Puerto Rico;959;1900;
for_sale;97000;1;1;;San Juan;Puerto Rico;924;673;
for_sale;175000;3;2;;San Juan;Puerto Rico;918;1297;
for_sale;190000;3;3;0.11;San Juan;Puerto Rico;926;1996;
for_sale;450000;2;2;;San Juan;Puerto Rico;909;2564;
for_sale;385000;8;6;0.07;San Juan;Puerto Rico;907;3400;
for_sale;86000;1;1;;San Juan;Puerto Rico;924;600;
for_sale;359000;1;1;;San Juan;Puerto Rico;909;672;
for_sale;480000;4;2;0.13;Toa Baja;Puerto Rico;949;2700;
for_sale;450000;5;3;0.1;San Juan;Puerto Rico;917;3995;
for_sale;275000;4;2;;Guaynabo;Puerto Rico;969;1360;
for_sale;450000;4;3;0.5;Guaynabo;Puerto Rico;926;4000;
for_sale;369000;1;1;;San Juan;Puerto Rico;909;609;
for_sale;399000;4;3;0.1;Guaynabo;Puerto Rico;969;2500;
for_sale;3900000;3;3;;San Juan;Puerto Rico;901;3621;
for_sale;620000;2;1;;San Juan;Puerto Rico;907;1152;
for_sale;475000;3;2;;Guaynabo;Puerto Rico;969;1790;
for_sale;1225000;6;4;0.27;San Juan;Puerto Rico;926;4210;
for_sale;388000;4;2;0.29;San Juan;Puerto Rico;926;2615;
for_sale;575000;4;2;0.11;San Juan;Puerto Rico;926;3141;
for_sale;40000;3;1;0.09;Juncos;Puerto Rico;777;945;
for_sale;180000;3;2;0.15;Guayama;Puerto Rico;784;1284;
for_sale;75900;13;3;0.09;Patillas;Puerto Rico;723;1609;
for_sale;150000;3;2;4.67;Cayey;Puerto Rico;736;1095;
for_sale;280000;3;3;1.17;Las Piedras;Puerto Rico;771;3000;
for_sale;47000;3;1;0.07;Las Piedras;Puerto Rico;771;836;
for_sale;160000;4;3;0.09;Humacao;Puerto Rico;791;2050;
for_sale;210000;3;2;;Humacao;Puerto Rico;791;1638;
for_sale;170000;1;1;;Humacao;Puerto Rico;791;948;
for_sale;459000;;;0.11;Humacao;Puerto Rico;791;;
for_sale;325000;;;0.52;Humacao;Puerto Rico;791;;
for_sale;120000;;;7.79;Juncos;Puerto Rico;777;;
for_sale;137200;3;2;0.42;Las Piedras;Puerto Rico;771;1480;
for_sale;205000;10;10;0.48;Las Piedras;Puerto Rico;771;4233;
for_sale;77000;3;1;0.06;Humacao;Puerto Rico;791;881;
for_sale;85500;9;4;0.25;Humacao;Puerto Rico;791;2666;
for_sale;69900;2;1;;Humacao;Puerto Rico;791;722;
for_sale;170000;4;2;0.16;Humacao;Puerto Rico;791;1890;
for_sale;356000;3;2;;Humacao;Puerto Rico;791;1790;
for_sale;530000;3;3;0.06;Humacao;Puerto Rico;791;2988;
for_sale;58000;4;2;0.06;Humacao;Puerto Rico;791;1443;
for_sale;160000;3;3;0.14;Las Piedras;Puerto Rico;771;2700;
for_sale;99000;6;3;0.08;Humacao;Puerto Rico;791;2599;
for_sale;60000;3;1;0.23;Humacao;Puerto Rico;791;938;
for_sale;80000;4;2;0.08;Humacao;Puerto Rico;791;1315;
for_sale;75000;3;1;0.06;Humacao;Puerto Rico;791;809;
for_sale;150000;4;2;0.91;Humacao;Puerto Rico;791;1612;
for_sale;129000;3;2;0.16;Humacao;Puerto Rico;791;1300;
for_sale;50000;1;1;0.12;Humacao;Puerto Rico;791;618;
for_sale;92500;3;1;0.08;Humacao;Puerto Rico;741;920;
for_sale;153000;4;3;0.08;Las Piedras;Puerto Rico;771;1770;
for_sale;107000;3;2;0.17;Humacao;Puerto Rico;791;1150;
for_sale;207000;4;3;0.2;Juncos;Puerto Rico;777;2399;
for_sale;300000;4;4;0.28;Humacao;Puerto Rico;791;2500;
for_sale;66000;3;1;0.39;Juncos;Puerto Rico;777;1308;
for_sale;96000;3;2;0.26;Humacao;Puerto Rico;792;1250;
for_sale;159000;3;2;0.09;Las Piedras;Puerto Rico;771;1170;
for_sale;132000;3;2;0.12;Juncos;Puerto Rico;777;1000;
for_sale;625000;5;4;0.9;Las Piedras;Puerto Rico;771;4413;
for_sale;129000;4;2;0.06;Humacao;Puerto Rico;741;1299;
for_sale;161000;4;2;0.08;Humacao;Puerto Rico;791;1400;
for_sale;275000;4;2;0.18;Humacao;Puerto Rico;791;1200;
for_sale;695000;2;2;;Humacao;Puerto Rico;791;1795;
for_sale;81000;3;2;0.08;Naguabo;Puerto Rico;791;881;
for_sale;825000;2;2;;Humacao;Puerto Rico;791;1770;
for_sale;76000;2;1;0.05;Humacao;Puerto Rico;791;782;
for_sale;650000;4;3;0.22;Humacao;Puerto Rico;791;2175;
for_sale;185000;3;2;0.1;Juncos;Puerto Rico;777;1000;
for_sale;71000;3;1;0.22;Las Piedras;Puerto Rico;771;1083;
for_sale;229000;3;2;0.25;Humacao;Puerto Rico;791;1960;
for_sale;120000;3;2;0.25;Las Piedras;Puerto Rico;771;2100;
for_sale;125000;3;2;;Humacao;Puerto Rico;791;1091;
for_sale;1200000;4;4;;Humacao;Puerto Rico;791;2488;
for_sale;105000;5;2;0.23;Humacao;Puerto Rico;791;1250;
for_sale;325000;3;3;3.54;Naguabo;Puerto Rico;;2130;
for_sale;62100;2;1;0.25;Canovanas;Puerto Rico;729;622;
for_sale;88000;3;2;;Carolina;Puerto Rico;985;1000;
for_sale;899000;5;3;0.1;San Juan;Puerto Rico;913;2800;
for_sale;90000;;;9.52;Carolina;Puerto Rico;987;;
for_sale;114000;4;2;0.09;Carolina;Puerto Rico;979;1600;
for_sale;150000;5;2;0.2;Rio Grande;Puerto Rico;754;800;
for_sale;225000;3;2;;Loiza;Puerto Rico;772;1168;
for_sale;59200;2;1;;Carolina;Puerto Rico;630;830;
for_sale;218000;5;3;0.26;Canovanas;Puerto Rico;729;3401;
for_sale;200000;3;2;;Loiza;Puerto Rico;772;1405;
for_sale;150000;3;2;;Loiza;Puerto Rico;745;1300;
for_sale;160000;3;2;;Loiza;Puerto Rico;772;1208;
for_sale;150000;3;2;;Loiza;Puerto Rico;745;1459;
for_sale;300000;7;2;0.34;Rio Grande;Puerto Rico;745;2140;
for_sale;139900;4;2;0.08;Loiza;Puerto Rico;;1080;
for_sale;950000;6;5;0.15;San Juan;Puerto Rico;913;3210;
for_sale;120000;;;0.61;Canovanas;Puerto Rico;729;;
for_sale;72700;3;1;1.33;Rio Grande;Puerto Rico;745;843;
for_sale;40000;3;1;0.04;Carolina;Puerto Rico;982;600;
for_sale;187000;7;5;0.51;Carolina;Puerto Rico;982;1777;
for_sale;86000;3;1;;Carolina;Puerto Rico;987;1032;
for_sale;155000;3;2;0.08;Carolina;Puerto Rico;985;1200;
for_sale;295000;2;2;;San Juan;Puerto Rico;913;895;
for_sale;350000;3;1;0.1;San Juan;Puerto Rico;913;1065;
for_sale;700000;;;0.87;Carolina;Puerto Rico;987;;
for_sale;78100;4;2;0.25;Canovanas;Puerto Rico;729;1274;
for_sale;62000;2;1;0.11;Loiza;Puerto Rico;772;924;
for_sale;125000;4;2;0.09;Carolina;Puerto Rico;982;3932;
for_sale;99900;3;1;0.08;Carolina;Puerto Rico;985;857;
for_sale;136000;3;1;0.06;Carolina;Puerto Rico;985;798;
for_sale;610000;4;3;0.15;Carolina;Puerto Rico;983;2611;
for_sale;650000;2;2;;Carolina;Puerto Rico;979;1000;
for_sale;720000;2;2;;Carolina;Puerto Rico;979;2984;
for_sale;140000;6;2;0.26;Carolina;Puerto Rico;979;4300;
for_sale;29900;3;1;0.09;Canovanas;Puerto Rico;729;1000;
for_sale;115000;4;2;0.13;Canovanas;Puerto Rico;729;2762;
for_sale;103000;4;2;0.06;Loiza;Puerto Rico;729;1256;
for_sale;229000;3;2;;Carolina;Puerto Rico;979;1500;
for_sale;165000;3;2;0.09;Carolina;Puerto Rico;985;1109;
for_sale;949000;3;3;;Carolina;Puerto Rico;979;2171;
for_sale;49900;3;1;0.08;Canovanas;Puerto Rico;729;670;
for_sale;72000;3;1;0.1;Canovanas;Puerto Rico;729;648;
for_sale;65000;2;1;0.06;Canovanas;Puerto Rico;729;1538;
for_sale;160000;2;2;;Loiza;Puerto Rico;772;1100;
for_sale;210000;1;1;;Carolina;Puerto Rico;979;643;
for_sale;148000;7;4;0.07;Canovanas;Puerto Rico;729;2500;
for_sale;379900;2;1;;Carolina;Puerto Rico;979;1050;
for_sale;10000000;8;8;0.33;San Juan;Puerto Rico;913;7000;
for_sale;88000;3;2;0.09;Carolina;Puerto Rico;979;1071;
for_sale;90000;3;2;0.08;Rio Grande;Puerto Rico;745;827;
for_sale;90000;2;1;0.09;Carolina;Puerto Rico;985;750;
for_sale;91000;4;2;0.08;Carolina;Puerto Rico;983;1133;
for_sale;2499900;2;2;;Rio Grande;Puerto Rico;745;1671;
for_sale;299000;3;3;0.97;Carolina;Puerto Rico;987;1550;
for_sale;124000;3;2;0.09;San Juan;Puerto Rico;924;1532;
for_sale;144900;;1;;Carolina;Puerto Rico;979;300;
for_sale;420000;2;2;0.02;Carolina;Puerto Rico;979;1190;
for_sale;345000;2;2;;Carolina;Puerto Rico;982;1200;
for_sale;1175000;7;2;0.25;San Juan;Puerto Rico;913;2200;
for_sale;86000;3;2;0.27;Canovanas;Puerto Rico;729;1713;
for_sale;142500;3;2;0.02;Canovanas;Puerto Rico;729;1127;
for_sale;85000;3;2;0.09;Carolina;Puerto Rico;982;1047;
for_sale;245000;4;2;0.22;Canovanas;Puerto Rico;729;1668;
for_sale;80000;3;2;0.08;Canovanas;Puerto Rico;729;1296;
for_sale;129100;7;5;0.08;Carolina;Puerto Rico;985;2888;
for_sale;225000;3;2;0.03;Loiza;Puerto Rico;772;1416;
for_sale;649000;3;2;0.13;Carolina;Puerto Rico;979;2500;
for_sale;220000;8;4;0.09;Carolina;Puerto Rico;983;1227;
for_sale;529000;3;2;;Carolina;Puerto Rico;979;1550;
for_sale;81000;3;1;0.06;Canovanas;Puerto Rico;729;980;
for_sale;110000;7;3;0.1;Carolina;Puerto Rico;985;2546;
for_sale;100000;3;1;0.08;Carolina;Puerto Rico;985;;
for_sale;150000;3;2;0.1;Rio Grande;Puerto Rico;745;1374;
for_sale;120000;3;2;;Carolina;Puerto Rico;987;1320;
for_sale;299000;2;3;;Rio Grande;Puerto Rico;745;1400;
for_sale;2350000;2;2;;Rio Grande;Puerto Rico;727;1650;
for_sale;1100000;3;2;;Carolina;Puerto Rico;979;1826;
for_sale;237500;4;4;0.09;Carolina;Puerto Rico;985;1190;
for_sale;210000;2;2;;Carolina;Puerto Rico;979;1229;
for_sale;95000;3;2;;Canovanas;Puerto Rico;729;1183;
for_sale;180000;3;2;0.07;Carolina;Puerto Rico;987;1255;
for_sale;86000;6;3;0.08;Carolina;Puerto Rico;983;1785;
for_sale;161000;3;3;;Loiza;Puerto Rico;772;1249;
for_sale;650000;2;2;;Carolina;Puerto Rico;979;976;
for_sale;102000;3;1;0.07;Carolina;Puerto Rico;985;1000;
for_sale;138000;3;2;;Carolina;Puerto Rico;987;1200;
for_sale;175000;2;2;;Loiza;Puerto Rico;745;1012;
for_sale;180000;3;2;0.09;Carolina;Puerto Rico;983;1574;
for_sale;695000;2;3;;Carolina;Puerto Rico;979;1445;
for_sale;358000;;1;;Carolina;Puerto Rico;979;495;
for_sale;725000;2;3;;Carolina;Puerto Rico;979;;
for_sale;695000;4;4;;Carolina;Puerto Rico;979;3400;
for_sale;569000;2;2;;Carolina;Puerto Rico;979;1138;
for_sale;49900;3;1;;Canovanas;Puerto Rico;729;813;
for_sale;70000;3;2;;Rio Grande;Puerto Rico;745;825;
for_sale;44000;4;2;0.05;Rio Grande;Puerto Rico;738;1113;
for_sale;95000;3;2;0.07;Carolina;Puerto Rico;987;1600;
for_sale;90000;4;4;0.07;Loiza;Puerto Rico;772;1561;
for_sale;115000;3;1;0.08;Carolina;Puerto Rico;982;900;
for_sale;285000;;1;;Carolina;Puerto Rico;;594;
for_sale;179000;;1;;Carolina;Puerto Rico;979;504;
for_sale;2400000;6;6;;Carolina;Puerto Rico;979;6300;
for_sale;86000;3;1;0.08;Rio Grande;Puerto Rico;745;951;
for_sale;150000;4;2;0.07;Carolina;Puerto Rico;983;1200;
for_sale;164900;3;2;0.04;Carolina;Puerto Rico;979;982;
for_sale;90000;3;2;;Canovanas;Puerto Rico;729;1135;
for_sale;94000;4;2;0.08;Carolina;Puerto Rico;982;1255;
for_sale;3000000;7;10;0.17;San Juan;Puerto Rico;913;4800;
for_sale;350000;1;1;;Carolina;Puerto Rico;979;691;
for_sale;699000;3;2;;Carolina;Puerto Rico;987;1200;
for_sale;300000;;;24.28;Canovanas;Puerto Rico;729;;
for_sale;61000;4;2;0.11;Canovanas;Puerto Rico;729;1228;
for_sale;159900;5;5;0.07;Carolina;Puerto Rico;983;3303;
for_sale;115000;3;1;0.07;Rio Grande;Puerto Rico;745;932;
for_sale;369000;4;2;0.08;Canovanas;Puerto Rico;729;;
for_sale;179000;3;2;;Carolina;Puerto Rico;979;1379;
for_sale;240000;3;2;;Loiza;Puerto Rico;745;1239;
for_sale;126000;3;2;;Carolina;Puerto Rico;949;1410;
for_sale;750000;3;3;0.13;Carolina;Puerto Rico;979;2100;
for_sale;29000;1;1;0.18;Canovanas;Puerto Rico;729;586;
for_sale;99000;3;2;0.05;Rio Grande;Puerto Rico;745;1587;
for_sale;57000;1;1;;Carolina;Puerto Rico;983;616;
for_sale;160000;3;2;;Carolina;Puerto Rico;987;1218;
for_sale;35000;;;0.59;Rio Grande;Puerto Rico;745;;
for_sale;400000;1;1;;Carolina;Puerto Rico;979;905;
for_sale;1500000;3;2;;Carolina;Puerto Rico;979;1451;
for_sale;240000;2;2;0.11;Patillas;Puerto Rico;723;645;
for_sale;700000;6;4;68;Patillas;Puerto Rico;723;;
for_sale;5000000;4;3;68;Patillas;Puerto Rico;723;;
for_sale;100000;;;5.91;Patillas;Puerto Rico;723;;
for_sale;475000;;;7.01;Patillas;Puerto Rico;723;;
for_sale;475000;;;7.22;Patillas;Puerto Rico;723;;
for_sale;64000;3;1;2.03;Caguas;Puerto Rico;725;678;
for_sale;145000;9;3;0.25;Caguas;Puerto Rico;725;;
for_sale;85000;7;4;0.08;Caguas;Puerto Rico;725;950;
for_sale;144900;3;2;;Caguas;Puerto Rico;725;1086;
for_sale;110000;4;2;0.4;Caguas;Puerto Rico;725;9180;
for_sale;235000;3;3;;Caguas;Puerto Rico;725;2052;
for_sale;110000;3;2;0.02;Caguas;Puerto Rico;725;1048;
for_sale;80000;3;1;0.03;Caguas;Puerto Rico;725;831;
for_sale;295000;6;6;0.11;Caguas;Puerto Rico;725;3801;
for_sale;175000;3;2;0.08;Caguas;Puerto Rico;725;1343;
for_sale;450000;4;4;0.1;Caguas;Puerto Rico;725;2818;
for_sale;95000;3;2;0.02;Caguas;Puerto Rico;725;923;
for_sale;92500;3;2;0.06;Caguas;Puerto Rico;725;919;
for_sale;120000;3;2;;Caguas;Puerto Rico;725;1152;
for_sale;1375000;6;8;0.7;Caguas;Puerto Rico;725;8500;
for_sale;120000;3;1;0.02;Caguas;Puerto Rico;725;1017;
for_sale;138000;4;2;0.02;Caguas;Puerto Rico;725;1131;
for_sale;328000;;;0.95;Caguas;Puerto Rico;725;;
for_sale;795000;4;4;2500;Caguas;Puerto Rico;725;4400;
for_sale;278000;;;0.81;Caguas;Puerto Rico;725;;
for_sale;1500000;;;6;Caguas;Puerto Rico;725;27591;
for_sale;69000;3;2;0.06;Caguas;Puerto Rico;727;828;
for_sale;115000;3;2;0.02;Caguas;Puerto Rico;727;1293;
for_sale;80000;3;1;0.2;Caguas;Puerto Rico;727;900;
for_sale;120000;3;1;0.07;Caguas;Puerto Rico;727;846;
for_sale;62000;3;1;0.13;Ponce;Puerto Rico;728;;
for_sale;95000;3;10;2960;Ponce;Puerto Rico;728;638;
for_sale;75000;3;1;;Ponce;Puerto Rico;730;1046;
for_sale;100000;2;1;0.08;Ponce;Puerto Rico;730;817;
for_sale;95000;3;2;1825;Ponce;Puerto Rico;730;1800;
for_sale;60000;3;1;;Ponce;Puerto Rico;730;1047;
for_sale;99995;3;1;0.06;Ponce;Puerto Rico;730;840;
for_sale;795000;5;5;0.42;Ponce;Puerto Rico;730;5575;
for_sale;499000;4;2;0.12;Ponce;Puerto Rico;730;2971;
for_sale;65000;3;1;0.24;Orocovis;Puerto Rico;720;900;
for_sale;200000;7;5;0.14;Orocovis;Puerto Rico;720;3000;
for_sale;120000;4;3;0.22;Orocovis;Puerto Rico;720;1430;
for_sale;76000;3;1;0.07;Orocovis;Puerto Rico;720;1000;
for_sale;99995;6;4;0.09;Orocovis;Puerto Rico;720;1750;
for_sale;155000;;;8.9;Orocovis;Puerto Rico;720;;
for_sale;210000;3;4;5;Ponce;Puerto Rico;731;1500;
for_sale;57900;3;1;0.24;Ponce;Puerto Rico;731;845;
for_sale;300000;6;2;1.56;Ponce;Puerto Rico;731;2250;
for_sale;82500;3;2;;Ponce;Puerto Rico;731;;
for_sale;145000;3;2;;Ponce;Puerto Rico;731;1100;
for_sale;79900;6;2;;Canovanas;Puerto Rico;729;2400;
for_sale;96000;2;1;0.07;Canovanas;Puerto Rico;729;900;
for_sale;330000;8;5;;Canovanas;Puerto Rico;729;4371;
for_sale;950000;3;5;11.82;Canovanas;Puerto Rico;729;;
for_sale;108000;;;4.3;Canovanas;Puerto Rico;729;;
for_sale;1200000;;;80;Canovanas;Puerto Rico;729;;
for_sale;199000;;;6.9;Canovanas;Puerto Rico;729;;
for_sale;72000;;;2.3;Canovanas;Puerto Rico;729;;
