age;workclass;education;status;occupation;relationship;race;sex;weekhours;country;salary;birthday
63;Private;14;Married-civ-spouse;Sales;Husband;White;Male;40;United-States;239583;1957-09-19
30;Private;13;Divorced;Exec-managerial;Unmarried;White;Female;40;Canada;33000;1990-01-30
23;Private;10;Separated;Adm-clerical;Own-child;White;Male;40;United-States;27812;1997-07-19
21;Private;13;Never-married;Sales;Not-in-family;White;Male;50;United-States;29343;1999-02-01
23;Local-gov;13;Never-married;Prof-specialty;Not-in-family;White;Male;45;United-States;30156;1997-09-11
17;Private;10;Never-married;Handlers-cleaners;Own-child;White;Male;50;United-States;25937;2003-12-10
35;Self-emp-not-inc;9;Married-civ-spouse;Exec-managerial;Husband;White;Male;60;United-States;30406;1985-02-07
43;Private;10;Never-married;Machine-op-inspct;Own-child;White;Male;45;United-States;34062;1977-03-16
35;Private;9;Never-married;Sales;Not-in-family;Black;Male;44;United-States;30406;1985-07-16
38;Self-emp-not-inc;10;Divorced;Exec-managerial;Other-relative;White;Male;70;Iran;133333;1982-02-01
17;?;10;Never-married;?;Own-child;White;Male;40;United-States;25937;2003-01-24
15;Private;7;Never-married;Other-service;Own-child;White;Male;5;United-States;23718;2005-03-14
25;Private;13;Never-married;Tech-support;Not-in-family;White;Female;40;United-States;30968;1995-06-11
38;Local-gov;4;Married-civ-spouse;Craft-repair;Husband;Black;Male;40;?;83333;1982-08-01
57;Private;9;Divorced;Sales;Unmarried;White;Female;30;United-States;36593;1963-10-01
17;Federal-gov;9;Never-married;Adm-clerical;Unmarried;Black;Female;40;United-States;25343;2003-12-03
41;Private;6;Never-married;Machine-op-inspct;Not-in-family;Black;Male;40;United-States;28062;1979-06-26
40;Private;6;Never-married;Transport-moving;Unmarried;White;Male;40;United-States;102500;1980-12-31
52;Private;9;Married-civ-spouse;Transport-moving;Husband;Black;Male;40;United-States;35187;1968-09-29
52;Self-emp-not-inc;14;Married-civ-spouse;Sales;Husband;White;Male;50;United-States;43625;1968-12-27
49;Private;6;Married-civ-spouse;Handlers-cleaners;Husband;White;Male;45;United-States;29562;1971-07-03
48;Private;9;Married-civ-spouse;Transport-moving;Husband;White;Male;60;United-States;143750;1972-11-21
38;Private;9;Never-married;Adm-clerical;Not-in-family;White;Female;40;United-States;31250;1982-12-10
53;Private;12;Married-civ-spouse;Tech-support;Husband;White;Male;25;United-States;40625;1967-05-02
48;Private;9;Divorced;Adm-clerical;Not-in-family;White;Female;40;United-States;34062;1972-08-31
29;Private;9;Married-civ-spouse;Craft-repair;Husband;White;Male;50;United-States;28718;1991-02-21
40;?;9;Divorced;?;Unmarried;Black;Female;32;United-States;31812;1980-03-24
22;Private;9;Married-civ-spouse;Other-service;Husband;White;Male;45;United-States;95000;1998-12-23
28;Private;7;Divorced;Sales;Own-child;White;Male;40;United-States;26562;1992-06-12
37;Local-gov;12;Married-civ-spouse;Craft-repair;Wife;White;Female;50;United-States;147500;1983-02-09
35;Private;9;Divorced;Transport-moving;Not-in-family;White;Male;50;United-States;30406;1985-11-26
31;Private;9;Married-civ-spouse;Transport-moving;Husband;White;Male;40;United-States;29281;1989-12-03
46;Private;9;Widowed;Other-service;Unmarried;White;Female;40;United-States;33500;1974-06-26
41;Self-emp-inc;9;Married-civ-spouse;Other-service;Husband;Asian-Pac-Islander;Male;78;Thailand;32093;1979-11-17
37;Private;13;Married-civ-spouse;Prof-specialty;Husband;White;Male;40;United-States;155625;1983-11-14
51;Private;10;Married-civ-spouse;Exec-managerial;Husband;White;Male;45;United-States;160416;1969-05-21
50;Self-emp-not-inc;6;Married-civ-spouse;Exec-managerial;Husband;White;Male;60;United-States;29750;1970-01-10
26;State-gov;10;Married-civ-spouse;Adm-clerical;Husband;Asian-Pac-Islander;Male;20;United-States;28750;1994-04-24
30;Private;9;Never-married;Other-service;Not-in-family;White;Male;52;United-States;29000;1990-07-13
29;Private;13;Married-civ-spouse;Sales;Husband;Black;Male;90;United-States;133958;1991-10-01
29;Private;13;Married-civ-spouse;Prof-specialty;Wife;White;Female;40;United-States;133958;1991-11-21
45;Private;10;Never-married;Adm-clerical;Not-in-family;White;Female;40;United-States;34687;1975-01-23
17;?;10;Never-married;?;Own-child;White;Male;50;United-States;25937;2003-12-26
38;Private;11;Married-civ-spouse;Handlers-cleaners;Husband;Black;Male;40;United-States;33750;1982-11-06
38;Private;12;Never-married;Adm-clerical;Own-child;White;Female;45;United-States;35000;1982-11-29
39;Private;7;Divorced;Other-service;Not-in-family;White;Male;40;United-States;28968;1981-01-25
51;Federal-gov;9;Married-civ-spouse;Adm-clerical;Husband;Black;Male;40;United-States;34906;1969-03-17
44;Private;7;Divorced;Machine-op-inspct;Unmarried;Amer-Indian-Eskimo;Male;43;Germany;30062;1976-09-02
43;Self-emp-inc;13;Married-civ-spouse;Farming-fishing;Husband;White;Male;35;United-States;171875;1977-07-30
37;Private;5;Married-civ-spouse;Other-service;Wife;Black;Female;34;United-States;26093;1983-08-28
17;Private;9;Never-married;Machine-op-inspct;Not-in-family;White;Male;40;United-States;25343;2003-06-20
55;Private;9;Married-civ-spouse;Transport-moving;Husband;White;Male;40;United-States;156875;1965-10-27
47;Private;11;Married-civ-spouse;Machine-op-inspct;Wife;White;Female;40;Peru;36843;1973-03-18
57;Private;9;Divorced;Exec-managerial;Not-in-family;White;Female;40;United-States;36593;1963-02-06
30;Private;11;Divorced;Sales;Not-in-family;White;Male;50;United-States;123333;1990-03-20
16;?;10;Never-married;?;Own-child;White;Female;15;United-States;25625;2004-09-08
33;State-gov;10;Never-married;Protective-serv;Not-in-family;Black;Male;40;United-States;30937;1987-04-08
56;Self-emp-inc;6;Married-civ-spouse;Transport-moving;Wife;White;Female;40;United-States;30875;1964-08-07
26;Private;13;Never-married;Other-service;Not-in-family;White;Male;43;Mexico;31375;1994-10-30
34;Federal-gov;12;Married-civ-spouse;Adm-clerical;Wife;White;Female;40;United-States;140000;1986-05-01
39;Self-emp-not-inc;14;Divorced;Prof-specialty;Unmarried;White;Female;35;United-States;37937;1981-02-24
45;Private;9;Married-civ-spouse;Sales;Husband;White;Male;40;United-States;138125;1975-10-04
48;Self-emp-inc;9;Married-civ-spouse;Craft-repair;Husband;White;Male;60;United-States;34062;1972-12-04
59;?;9;Married-civ-spouse;?;Husband;White;Male;16;United-States;37156;1961-01-08
34;Private;9;Married-civ-spouse;Exec-managerial;Husband;White;Male;50;United-States;117500;1986-10-14
36;Private;11;Divorced;Craft-repair;Not-in-family;White;Male;40;United-States;33062;1984-01-20
54;Self-emp-not-inc;9;Married-civ-spouse;Other-service;Husband;White;Male;60;United-States;155000;1966-10-08
48;Private;11;Married-civ-spouse;Transport-moving;Husband;White;Male;45;United-States;37187;1972-09-23
43;Self-emp-not-inc;10;Married-civ-spouse;Sales;Husband;White;Male;40;United-States;34062;1977-01-07
42;Self-emp-not-inc;9;Married-civ-spouse;Exec-managerial;Husband;White;Male;66;United-States;32375;1978-08-06
49;Private;10;Married-civ-spouse;Exec-managerial;Husband;White;Male;45;United-States;156250;1971-09-18
42;Self-emp-inc;10;Married-civ-spouse;Exec-managerial;Husband;White;Male;50;United-States;141666;1978-12-25
23;Private;9;Divorced;Craft-repair;Not-in-family;White;Male;50;United-States;27031;1997-09-17
58;Private;7;Widowed;Transport-moving;Unmarried;Black;Male;40;United-States;33125;1962-10-02
15;?;6;Never-married;?;Own-child;White;Male;30;United-States;23187;2005-06-14
47;Self-emp-inc;14;Married-civ-spouse;Exec-managerial;Husband;White;Male;50;United-States;192916;1973-08-21
44;Private;9;Married-civ-spouse;Craft-repair;Husband;Black;Male;60;United-States;136250;1976-05-30
54;Private;9;Widowed;Adm-clerical;Unmarried;Black;Female;38;United-States;35750;1966-01-17
23;Private;9;Divorced;Craft-repair;Not-in-family;White;Male;45;United-States;27031;1997-04-22
20;Private;10;Never-married;Transport-moving;Not-in-family;White;Male;40;United-States;26875;2000-05-31
74;?;9;Widowed;?;Not-in-family;Black;Female;2;United-States;41375;1946-04-11
39;Self-emp-inc;15;Married-civ-spouse;Prof-specialty;Husband;White;Male;60;United-States;178125;1981-11-28
46;Self-emp-inc;9;Married-civ-spouse;Exec-managerial;Husband;White;Male;40;United-States;140000;1974-11-12
44;Private;6;Never-married;Machine-op-inspct;Not-in-family;Black;Male;40;United-States;28625;1976-05-31
28;Private;10;Never-married;Craft-repair;Not-in-family;White;Male;40;United-States;112500;1992-05-02
37;Private;9;Married-civ-spouse;Transport-moving;Husband;White;Male;40;United-States;123125;1983-06-10
38;Private;6;Divorced;Craft-repair;Not-in-family;Amer-Indian-Eskimo;Male;40;United-States;27500;1982-10-12
68;Federal-gov;9;Married-civ-spouse;Adm-clerical;Husband;Black;Male;40;United-States;39687;1952-11-12
33;Private;10;Married-civ-spouse;Craft-repair;Husband;White;Male;45;United-States;30937;1987-04-15
47;Private;14;Divorced;Exec-managerial;Not-in-family;White;Female;75;United-States;41437;1973-03-25
22;Private;11;Never-married;Protective-serv;Not-in-family;White;Male;60;United-States;28250;1998-06-07
38;Private;12;Married-civ-spouse;Prof-specialty;Husband;White;Male;36;United-States;150000;1982-01-04
59;Private;15;Married-civ-spouse;Transport-moving;Husband;White;Male;5;United-States;240625;1961-07-11
23;Private;13;Never-married;Prof-specialty;Own-child;Asian-Pac-Islander;Male;40;United-States;30156;1997-02-23
26;Local-gov;13;Never-married;Prof-specialty;Not-in-family;White;Female;40;United-States;31375;1994-01-22
67;State-gov;14;Married-civ-spouse;Prof-specialty;Husband;White;Male;11;United-States;50187;1953-11-09
20;Private;10;Never-married;Handlers-cleaners;Own-child;White;Female;36;United-States;26875;2000-10-31
45;Private;9;Married-civ-spouse;Adm-clerical;Husband;White;Male;38;United-States;33218;1975-06-15
36;Private;9;Divorced;Other-service;Unmarried;White;Female;48;United-States;30687;1984-12-24
24;Private;11;Never-married;Adm-clerical;Own-child;White;Female;40;United-States;28937;1996-12-15
15;Private;7;Never-married;Adm-clerical;Own-child;Asian-Pac-Islander;Female;24;United-States;23718;2005-03-06
31;Self-emp-not-inc;10;Never-married;Other-service;Not-in-family;White;Male;35;United-States;30312;1989-12-29
41;Self-emp-not-inc;9;Married-spouse-absent;Craft-repair;Not-in-family;White;Male;40;United-States;32093;1979-08-10
56;Private;11;Married-civ-spouse;Craft-repair;Husband;White;Male;40;United-States;182916;1964-05-09
51;Self-emp-inc;9;Married-civ-spouse;Sales;Husband;White;Male;40;United-States;149375;1969-10-24
24;Private;9;Never-married;Craft-repair;Not-in-family;White;Male;25;United-States;27312;1996-08-20
41;Local-gov;13;Married-civ-spouse;Prof-specialty;Husband;Black;Male;40;United-States;166458;1979-09-29
29;Private;6;Married-civ-spouse;Farming-fishing;Husband;White;Male;40;Mexico;25812;1991-08-11
28;Private;9;Never-married;Adm-clerical;Unmarried;White;Male;42;United-States;28437;1992-05-28
23;Private;9;Never-married;Other-service;Own-child;White;Female;25;United-States;27031;1997-02-04
55;Federal-gov;9;Divorced;Adm-clerical;Unmarried;White;Female;40;United-States;36031;1965-01-29
35;Private;14;Divorced;Exec-managerial;Unmarried;White;Male;60;United-States;157916;1985-10-26
30;Private;10;Married-civ-spouse;Sales;Husband;White;Male;48;United-States;30000;1990-01-28
24;Private;9;Divorced;Exec-managerial;Not-in-family;White;Female;41;United-States;27312;1996-03-01
43;Private;9;Married-civ-spouse;Adm-clerical;Husband;White;Male;40;United-States;134375;1977-01-16
51;State-gov;9;Married-civ-spouse;Adm-clerical;Husband;White;Male;35;United-States;149375;1969-09-23
25;Private;9;Never-married;Handlers-cleaners;Other-relative;Amer-Indian-Eskimo;Male;40;United-States;27593;1995-09-16
26;Self-emp-inc;7;Married-civ-spouse;Craft-repair;Husband;White;Male;50;United-States;90833;1994-12-27
30;Private;7;Divorced;Sales;Not-in-family;White;Male;43;United-States;96666;1990-01-09
33;Private;13;Divorced;Sales;Not-in-family;White;Female;65;United-States;34218;1987-08-16
34;Self-emp-not-inc;10;Married-civ-spouse;Exec-managerial;Husband;White;Male;55;United-States;125000;1986-11-26
17;Private;10;Never-married;Adm-clerical;Not-in-family;White;Male;40;United-States;25937;2003-09-14
35;Self-emp-inc;13;Married-civ-spouse;Exec-managerial;Husband;White;Male;80;United-States;150208;1985-09-18
47;Private;10;Divorced;Machine-op-inspct;Not-in-family;White;Male;45;United-States;35312;1973-08-07
18;Private;10;Never-married;Other-service;Not-in-family;White;Male;45;United-States;26250;2002-08-09
62;Self-emp-inc;13;Married-civ-spouse;Exec-managerial;Husband;White;Male;55;United-States;223333;1958-07-11
58;?;14;Married-civ-spouse;?;Husband;White;Male;40;United-States;46250;1962-01-10
30;Private;12;Married-civ-spouse;Craft-repair;Husband;White;Male;42;United-States;32000;1990-07-22
56;State-gov;9;Married-civ-spouse;Exec-managerial;Husband;White;Male;40;United-States;36312;1964-09-21
40;Private;9;Married-civ-spouse;Sales;Husband;White;Male;50;United-States;31812;1980-10-29
18;Private;10;Never-married;Adm-clerical;Not-in-family;Black;Female;14;United-States;26250;2002-01-19
40;State-gov;10;Married-civ-spouse;Adm-clerical;Husband;Black;Male;40;United-States;33125;1980-07-31
23;Private;10;Married-spouse-absent;Prof-specialty;Unmarried;Black;Male;40;United-States;27812;1997-05-22
28;Self-emp-not-inc;11;Married-civ-spouse;Prof-specialty;Husband;White;Male;65;United-States;118750;1992-07-26
35;Self-emp-inc;13;Married-civ-spouse;Prof-specialty;Husband;White;Male;35;United-States;150208;1985-12-13
64;Self-emp-not-inc;11;Married-civ-spouse;Prof-specialty;Husband;White;Male;50;United-States;42687;1956-02-27
57;Self-emp-inc;13;Married-civ-spouse;Exec-managerial;Husband;White;Male;40;England;209791;1963-05-15
42;Private;13;Divorced;Other-service;Not-in-family;Asian-Pac-Islander;Male;40;China;37875;1978-12-05
44;Private;9;Married-civ-spouse;Adm-clerical;Husband;White;Male;58;United-States;136250;1976-12-11
57;Private;13;Married-civ-spouse;Adm-clerical;Wife;White;Female;30;United-States;43968;1963-08-12
23;Private;13;Never-married;Exec-managerial;Own-child;White;Male;40;United-States;30156;1997-10-01
15;Local-gov;5;Never-married;Other-service;Own-child;Black;Male;9;United-States;22656;2005-06-21
45;Local-gov;13;Married-civ-spouse;Protective-serv;Husband;White;Male;40;United-States;39093;1975-08-29
45;State-gov;5;Divorced;Other-service;Not-in-family;White;Female;40;United-States;27343;1975-04-14
28;Private;10;Divorced;Exec-managerial;Unmarried;White;Female;40;United-States;29375;1992-10-10
18;Private;10;Never-married;Farming-fishing;Own-child;White;Female;40;United-States;26250;2002-12-23
24;Local-gov;13;Never-married;Prof-specialty;Not-in-family;White;Male;55;United-States;30562;1996-07-30
18;Private;10;Never-married;Handlers-cleaners;Not-in-family;Black;Male;15;United-States;26250;2002-08-16
31;Private;9;Divorced;Other-service;Unmarried;White;Male;40;United-States;29281;1989-02-12
46;Private;9;Married-civ-spouse;Machine-op-inspct;Husband;White;Male;40;United-States;33500;1974-10-14
50;Private;13;Married-civ-spouse;Exec-managerial;Husband;White;Male;50;United-States;190833;1970-11-08
35;Private;9;Divorced;Exec-managerial;Unmarried;White;Female;12;United-States;30406;1985-07-02
45;Private;9;Married-civ-spouse;Craft-repair;Husband;Black;Male;40;United-States;33218;1975-05-01
38;Private;6;Married-civ-spouse;Machine-op-inspct;Husband;White;Male;40;United-States;100000;1982-03-06
46;Private;14;Divorced;Exec-managerial;Unmarried;White;Female;40;United-States;190000;1974-03-16
47;Private;6;Married-civ-spouse;Transport-moving;Husband;Black;Male;42;United-States;111250;1973-04-15
48;Private;10;Divorced;Other-service;Not-in-family;White;Female;40;United-States;35625;1972-09-06
28;Private;12;Never-married;Prof-specialty;Not-in-family;White;Female;40;United-States;31250;1992-12-16
32;Private;10;Married-civ-spouse;Exec-managerial;Husband;White;Male;40;United-States;30625;1988-04-28
41;Private;9;Married-civ-spouse;Machine-op-inspct;Husband;White;Male;40;United-States;32093;1979-05-18
20;Private;6;Married-civ-spouse;Machine-op-inspct;Wife;White;Female;40;United-States;24125;2000-02-29
33;Private;9;Separated;Other-service;Not-in-family;Black;Male;40;United-States;29843;1987-06-24
24;State-gov;9;Divorced;Adm-clerical;Own-child;White;Female;30;United-States;27312;1996-03-13
60;Private;15;Married-civ-spouse;Prof-specialty;Husband;White;Male;70;United-States;49062;1960-02-25
37;Local-gov;9;Separated;Protective-serv;Not-in-family;White;Male;40;United-States;30968;1983-09-21
57;Local-gov;10;Married-civ-spouse;Craft-repair;Husband;White;Male;40;United-States;38437;1963-10-23
67;?;3;Divorced;?;Not-in-family;White;Male;40;United-States;26468;1953-10-06
25;Private;13;Married-civ-spouse;Craft-repair;Husband;White;Male;40;United-States;30968;1995-07-03
